route_id,agency_id,route_short_name,route_name,route_desc,route_type,route_url,route_color,route_text_color,dummy,Frequency/Timings source,Frequency timings destination,Comments,route_long_name
24B ,BMTCB,,K R Market -Jayanagar LIC Colony ,,3,,F53333,FFFFFF,1,,,,24B :K R Market -Jayanagar LIC Colony 
24C,BMTCB,,K.R.Market -East end circle,,3,,F53333,FFFFFF,1,,,,24C:K.R.Market -East end circle
24E ,BMTCB,,K R Market -J P Nagar 3rd Phase ,,3,,F53333,FFFFFF,1,,,,24E :K R Market -J P Nagar 3rd Phase 
24F ,BMTCB,,K R Market -Old Gurappanapalya ,,3,,F53333,FFFFFF,1,,,,24F :K R Market -Old Gurappanapalya 
24H ,BMTCB,,K R Market -N S Palya (J.P.Nagar shopper's stop),,3,,F53333,FFFFFF,1,,,,24H :K R Market -N S Palya (J.P.Nagar shopper's stop)
25,BMTCB,,City Railway Station- Kuvempu nagar,,3,,F53333,FFFFFF,1,,,,25: City Railway station- Kuvempunagar
25A ,BMTCB,,Kempegowda Bus Station -Kuvempunagar (BTM Layout) ,,3,,F53333,FFFFFF,1,,,,25A :Kempegowda Bus Station -Kuvempunagar (BTM Layout) 
25B ,BMTCB,,Kempegowda Bus Station -Kuvempunagar South (BTM Layout 2nd stage Mahadeshwara nagar),,3,,F53333,FFFFFF,1,,,,25B :Kempegowda Bus Station -Kuvempunagar South (BTM Layout 2nd stage Mahadeshwara nagar)
25C ,BMTCB,,Kempegowda Bus Station -Balajinagar ,,3,,F53333,FFFFFF,1,,,,25C :Kempegowda Bus Station -Balajinagar 
25D ,BMTCB,,Kempegowda Bus Station -Kuvempunagar (BTM Layout) ,,3,,F53333,FFFFFF,1,,,,25D :Kempegowda Bus Station -Kuvempunagar (BTM Layout) 
25E ,BMTCB,,Kempegowda Bus Station -J P Nagar 3rd Phase ,,3,,F53333,FFFFFF,1,,,,25E :Kempegowda Bus Station -J P Nagar 3rd Phase 
25F ,BMTCB,,Kempegowda Bus Station -Kuvempunagar EWS Colony (BTM Layout) ,,3,,F53333,FFFFFF,1,,,,25F :Kempegowda Bus Station -Kuvempunagar EWS Colony (BTM Layout) 
25H ,BMTCB,,Kempegowda Bus Station -N S Palya ,,3,,F53333,FFFFFF,1,,,,25H :Kempegowda Bus Station -N S Palya 
25J ,BMTCB,,Kempegowda Bus Station -Thavarekere (BTM Layout) ,,3,,F53333,FFFFFF,1,,,,25J :Kempegowda Bus Station -Thavarekere (BTM Layout) 
26,BMTCB,,Kempegowda Bus Station -Byrasandra (Jayanagar) ,,3,,F53333,FFFFFF,1,,,,26:Kempegowda Bus Station -Byrasandra (Jayanagar) 
27,BMTCB,,Shivajinagar -Kuvempunagar South (BTM Layout) ,,3,,F53333,FFFFFF,1,,,,27:Shivajinagar -Kuvempunagar South (BTM Layout) 
27A,BMTCB,,Shivajinagar- N.S.Palya(J.P.Nagar shopper's stop),,3,,F53333,FFFFFF,1,,,,27A:Shivajinagar- N.S.Palya(J.P.Nagar shopper's stop)
27E ,BMTCB,,Shivajinagar -J P Nagar 3rd Phase ,,3,,F53333,FFFFFF,1,,,,27E :Shivajinagar -J P Nagar 3rd Phase 
28,BMTCB,,J P Nagar 6th Phase -Sadashivanagar ,,3,,F53333,FFFFFF,1,,,Runs as 2/104 via majestic,28:J P Nagar 6th Phase -Sadashivanagar 
29,BMTCB,,Shivajinagar -J P Nagar 6th Phase ,,3,,F53333,FFFFFF,1,,,,29:Shivajinagar -J P Nagar 6th Phase 
29A ,BMTCB,,Shivajinagar -J P Nagar 1st Phase ,,3,,F53333,FFFFFF,1,,,,29A :Shivajinagar -J P Nagar 1st Phase 
29E ,BMTCB,,Shivajinagar -Ilyasnagar ,,3,,F53333,FFFFFF,1,,,,29E :Shivajinagar -Ilyasnagar 
29/270,BMTCB,,J.P.Nagar 6th Phase-Shivajinagar-Jalahalli Cross,,3,,F53333,FFFFFF,1,"9:45AM,2PM",,,29/270:J.P.Nagar 6th Phase-Shivajinagar-Jalahalli Cross
30,BMTCB,,N R Colony -Ganganagar ,,3,,F53333,FFFFFF,1,,,,30:N R Colony -Ganganagar 
30C ,BMTCB,,Kempegowda Bus Station -Ganganagar ,,3,,F53333,FFFFFF,1,,,,30C :Kempegowda Bus Station -Ganganagar 
30E ,BMTCB,,N R Colony -Sultanpalya ,,3,,F53333,FFFFFF,1,,,,30E :N R Colony -Sultanpalya 
31,BMTCB,,Kempegowda Bus Station -N R Colony ,,3,,F53333,FFFFFF,1,,,,31:Kempegowda Bus Station -N R Colony 
31E ,BMTCB,,Kempegowda Bus Station -Thyagarajanagar ,,3,,F53333,FFFFFF,1,,,,31E :Kempegowda Bus Station -Thyagarajanagar 
32,BMTCB,,Shivajinagar -N R Colony ,,3,,F53333,FFFFFF,1,,,,32:Shivajinagar -N R Colony 
32E ,BMTCB,,Shivajinagar -Thyagarajanagar ,,3,,F53333,FFFFFF,1,,,,32E :Shivajinagar -Thyagarajanagar 
33,BMTCB,,K R Market -Hosakerehalli ,,3,,F53333,FFFFFF,1,,,,33:K R Market -Hosakerehalli 
33E ,BMTCB,,Banashankari 3rd Stage 2nd Phase -Kamalanagar BEML Layout ,,3,,F53333,FFFFFF,1,,,,33E :Banashankari 3rd Stage 2nd Phase -Kamalanagar BEML Layout 
34,BMTCB,,Shivajinagar -Srividyanagar ,,3,,F53333,FFFFFF,1,,,,34:Shivajinagar -Srividyanagar 
34A ,BMTCB,,Shivajinagar -Srividyanagar ,,3,,F53333,FFFFFF,1,,,,34A :Shivajinagar -Srividyanagar 
34B ,BMTCB,,Shivajinagar -Vivekanandanagar ,,3,,F53333,FFFFFF,1,,,,34B :Shivajinagar -Vivekanandanagar 
34C ,BMTCB,,Shivajinagar -Muneshwara Block ,,3,,F53333,FFFFFF,1,,,,34C :Shivajinagar -Muneshwara Block 
34D ,BMTCB,,Shivajinagar -Veerabhadranagar ,,3,,F53333,FFFFFF,1,,,,34D :Shivajinagar -Veerabhadranagar 
34F ,BMTCB,,Shivajinagar -Krishnappa Layout ,,3,,F53333,FFFFFF,1,,,,34F :Shivajinagar -Krishnappa Layout 
34S ,BMTCB,,Shivajinagar -Chennammanakere Achkattu ,,3,,F53333,FFFFFF,1,,,,34S :Shivajinagar -Chennammanakere Achkattu 
35,BMTCB,,Kempegowda Bus Station -Kempegowdanagar Swimming Pool ,,3,,F53333,FFFFFF,1,,,,35:Kempegowda Bus Station -Kempegowdanagar Swimming Pool 
35A ,BMTCB,,K R Market -Srinagar ,,3,,F53333,FFFFFF,1,,,,35A :K R Market -Srinagar 
35B ,BMTCB,,Kempegowda Bus Station -Srinagar ,,3,,F53333,FFFFFF,1,,,,35B :Kempegowda Bus Station -Srinagar 
36,BMTCB,,Kempegowda Bus Station -Srinagar ,,3,,F53333,FFFFFF,1,,,,36:Kempegowda Bus Station -Srinagar 
36A ,BMTCB,,Kempegowda Bus Station -Avalahalli BDA Park ,,3,,F53333,FFFFFF,1,,,,36A :Kempegowda Bus Station -Avalahalli BDA Park 
36B ,BMTCB,,Kempegowda Bus Station -Girinagar 2nd Stage ,,3,,F53333,FFFFFF,1,,,,36B :Kempegowda Bus Station -Girinagar 2nd Stage 
36D ,BMTCB,,Kempegowda Bus Station -Muneshwara Block ,,3,,F53333,FFFFFF,1,,,,36D :Kempegowda Bus Station -Muneshwara Block 
36E ,BMTCB,,Kempegowda Bus Station -Girinagar 2nd Stage ,,3,,F53333,FFFFFF,1,,,,36E :Kempegowda Bus Station -Girinagar 2nd Stage 
36F ,BMTCB,,Kempegowda Bus Station -Kalidasa Layout ,,3,,F53333,FFFFFF,1,,,,36F :Kempegowda Bus Station -Kalidasa Layout 
37,BMTCB,,Shivajinagar -Srinagar ,,3,,F53333,FFFFFF,1,,,,37:Shivajinagar -Srinagar 
37A ,BMTCB,,Shivajinagar -Muneshwara Block ,,3,,F53333,FFFFFF,1,,,,37A :Shivajinagar -Muneshwara Block 
37B ,BMTCB,,Shivajinagar -Timber Yard Layout ,,3,,F53333,FFFFFF,1,,,,37B :Shivajinagar -Timber Yard Layout 
37D ,BMTCB,,Shivajinagar -Kempegowdanagar Swimming Pool ,,3,,F53333,FFFFFF,1,,,,37D :Shivajinagar -Kempegowdanagar Swimming Pool 
37E ,BMTCB,,Shivajinagar -Girinagar Circle ,,3,,F53333,FFFFFF,1,,,,37E :Shivajinagar -Girinagar Circle 
37F ,BMTCB,,Shivajinagar -Girinagar 2nd Stage ,,3,,F53333,FFFFFF,1,,,,37F :Shivajinagar -Girinagar 2nd Stage 
38,BMTCB,,N R Colony -Domlur ,,3,,F53333,FFFFFF,1,,,Only 9AM trip from N.R.colony,38:N R Colony -Domlur 
41,BMTCB,,Gandhi Bazaar -Malleswaram 18th Cross ,,3,,F53333,FFFFFF,1,,,,41:Gandhi Bazaar -Malleswaram 18th Cross 
43,BMTCB,,Kempegowda Bus Station -Srividyanagar ,,3,,F53333,FFFFFF,1,,,,43:Kempegowda Bus Station -Srividyanagar 
43A ,BMTCB,,Kempegowda Bus Station -Vivekanandanagar ,,3,,F53333,FFFFFF,1,,,,43A :Kempegowda Bus Station -Vivekanandanagar 
43B ,BMTCB,,Kempegowda Bus Station -Hosakerehalli ,,3,,F53333,FFFFFF,1,,,,43B :Kempegowda Bus Station -Hosakerehalli 
43C ,BMTCB,,Kempegowda Bus Station -Muneshwaranagar Kerekodi (Hosakerehalli) ,,3,,F53333,FFFFFF,1,,,,43C :Kempegowda Bus Station -Muneshwaranagar Kerekodi (Hosakerehalli) 
43D ,BMTCB,,Kempegowda Bus Station -Veerabhadranagar ,,3,,F53333,FFFFFF,1,,,,43D :Kempegowda Bus Station -Veerabhadranagar 
43E ,BMTCB,,Kempegowda Bus Station -Banashankari 3rd Stage 2nd Phase ,,3,,F53333,FFFFFF,1,,,,43E :Kempegowda Bus Station -Banashankari 3rd Stage 2nd Phase 
44,BMTCB,,Banashankari 3rd Stage 2nd Phase -R T Nagar ,,3,,F53333,FFFFFF,1,,,,44:Banashankari 3rd Stage 2nd Phase -R T Nagar 
45,BMTCB,,K R Market -Chennammanakere Achkattu ,,3,,F53333,FFFFFF,1,,,,45:K R Market -Chennammanakere Achkattu 
45A ,BMTCB,,K R Market -Bhuvaneshwarinagar (Katriguppe) ,,3,,F53333,FFFFFF,1,,,,45A :K R Market -Bhuvaneshwarinagar (Katriguppe) 
45B ,BMTCB,,Kempegowda Bus Station -Bhuvaneshwarinagar (Katriguppe) ,,3,,F53333,FFFFFF,1,,,,45B :Kempegowda Bus Station -Bhuvaneshwarinagar (Katriguppe) 
45C ,BMTCB,,K R Market -Katriguppe ,,3,,F53333,FFFFFF,1,,,,45C :K R Market -Katriguppe 
45D ,BMTCB,,Kempegowda Bus Station -Ittumadu AGS Layout ,,3,,F53333,FFFFFF,1,,,,45D :Kempegowda Bus Station -Ittumadu AGS Layout 
45E ,BMTCB,,Kempegowda Bus Station -Chennammanakere Achkattu ,,3,,F53333,FFFFFF,1,,,,45E :Kempegowda Bus Station -Chennammanakere Achkattu 
45F ,BMTCB,,Kempegowda Bus Station -Chennammanakere Achkattu ,,3,,F53333,FFFFFF,1,,,,45F :Kempegowda Bus Station -Chennammanakere Achkattu 
45J ,BMTCB,,Chennammanakere Achkattu -City Railway Station ,,3,,F53333,FFFFFF,1,,,,45J :Chennammanakere Achkattu -City Railway Station 
47,BMTCB,,Padmanabhanagar -Yeshwanthpur ,,3,,F53333,FFFFFF,1,,,,47:Padmanabhanagar -Yeshwanthpur 
49,BMTCB,,Kempegowda Bus Station -Raghavendra Colony ,,3,,F53333,FFFFFF,1,,,,49:Kempegowda Bus Station -Raghavendra Colony 
49A ,BMTCB,,Brindavananagar Jinkevana -Brindavananagar Jinkevana ,,3,,F53333,FFFFFF,1,,,,49A :Brindavananagar Jinkevana -Brindavananagar Jinkevana 
49E ,BMTCB,,Brindavananagar Jinkevana -Lakshminarayanapura ,,3,,F53333,FFFFFF,1,,,,49E :Brindavananagar Jinkevana -Lakshminarayanapura 
50,BMTCB,,Shivajinagar -Raghavendra Colony ,,3,,F53333,FFFFFF,1,,,,50:Shivajinagar -Raghavendra Colony 
50A ,BMTCB,,Shivajinagar -Brindavananagar Jinkevana ,,3,,F53333,FFFFFF,1,,,,50A :Shivajinagar -Brindavananagar Jinkevana 
52,BMTCB,,Raghavendra Colony -Yeshwanthpur ,,3,,F53333,FFFFFF,1,,,,52:Raghavendra Colony -Yeshwanthpur 
52E ,BMTCB,,Raghavendra Colony -Yeshwanthpur Railway Station ,,3,,F53333,FFFFFF,1,,,,52E :Raghavendra Colony -Yeshwanthpur Railway Station 
54,BMTCB,,K R Market -Vinayakanagar (Guddadahalli) ,,3,,F53333,FFFFFF,1,,,,54:K R Market -Vinayakanagar (Guddadahalli) 
54E ,BMTCB,,Kempegowda Bus Station -Vinayakanagar (Guddadahalli) ,,3,,F53333,FFFFFF,1,,,,54E :Kempegowda Bus Station -Vinayakanagar (Guddadahalli) 
55,BMTCB,,K R Market -Jagajeevanramnagar ,,3,,F53333,FFFFFF,1,,,,55:K R Market -Jagajeevanramnagar 
55A ,BMTCB,,Jagajeevanramnagar -Madiwala Police Station ,,3,,F53333,FFFFFF,1,,,,55A :Jagajeevanramnagar -Madiwala Police Station 
56,BMTCB,,Kempegowda Bus Station -Jagajeevanramnagar ,,3,,F53333,FFFFFF,1,,,,56:Kempegowda Bus Station -Jagajeevanramnagar 
57A ,BMTCB,,Kempegowda Bus Station -Bapujinagar ,,3,,F53333,FFFFFF,1,,,,57A :Kempegowda Bus Station -Bapujinagar 
57B ,BMTCB,,Kempegowda Bus Station -MCTC Mysore Road Bus Station ,,3,,F53333,FFFFFF,1,,,,57B :Kempegowda Bus Station -MCTC Mysore Road Bus Station 
58,BMTCB,,Kempegowda Bus Station -Timber Yard Layout ,,3,,F53333,FFFFFF,1,,,,58:Kempegowda Bus Station -Timber Yard Layout 
58C ,BMTCB,,Kempegowda Bus Station -Telecom Colony ,,3,,F53333,FFFFFF,1,,,,58C :Kempegowda Bus Station -Telecom Colony 
59,BMTCB,,K R Market -Vijayanagar ,,3,,F53333,FFFFFF,1,,,,59:K R Market -Vijayanagar 
59A ,BMTCB,,K R Market -Vijayanagar ,,3,,F53333,FFFFFF,1,,,,59A :K R Market -Vijayanagar 
59B ,BMTCB,,K R Market -Marenahalli (Vijayanagar) ,,3,,F53333,FFFFFF,1,,,,59B :K R Market -Marenahalli (Vijayanagar) 
59C ,BMTCB,,K R Market -GKW Layout ,,3,,F53333,FFFFFF,1,,,,59C :K R Market -GKW Layout 
59D ,BMTCB,,Kempegowda Bus Station -Nayandahalli Railway Gate ,,3,,F53333,FFFFFF,1,,,,59D :Kempegowda Bus Station -Nayandahalli Railway Gate 
59F ,BMTCB,,Chandra Layout 1st Stage -Shanthinagar Bus Station ,,3,,F53333,FFFFFF,1,,,,59F :Chandra Layout 1st Stage -Shanthinagar Bus Station 
59G ,BMTCB,,K R Market -Hampinagar ,,3,,F53333,FFFFFF,1,,,,59G :K R Market -Hampinagar 
59H ,BMTCB,,K R Market -BCC Layout ,,3,,F53333,FFFFFF,1,,,,59H :K R Market -BCC Layout 
59K ,BMTCB,,Basaveshwaranagar -Shanthinagar Bus Station ,,3,,F53333,FFFFFF,1,,,,59K :Basaveshwaranagar -Shanthinagar Bus Station 
60,BMTCB,,MCTC Mysore Road Bus Station -Koramangala ,,3,,F53333,FFFFFF,1,,,,60:MCTC Mysore Road Bus Station -Koramangala 
60A ,BMTCB,,Jayanagar 9th Block -Vijayanagar ,,3,,F53333,FFFFFF,1,10 minutes once from 6AM to 9:30PM,10 minutes once from 6AM to 9:30PM,,60A :Jayanagar 9th Block -Vijayanagar 
60B ,BMTCB,,J P Nagar 3rd Phase -Chandra Layout ,,3,,F53333,FFFFFF,1,,,,60B :J P Nagar 3rd Phase -Chandra Layout 
60C ,BMTCB,,J P Nagar 6th Phase -Chandra Layout ,,3,,F53333,FFFFFF,1,,,,60C :J P Nagar 6th Phase -Chandra Layout 
60E ,BMTCB,,Kuvempunagar (BTM Layout) -Vijayanagar ,,3,,F53333,FFFFFF,1,,,,60E :Kuvempunagar (BTM Layout) -Vijayanagar 
60G ,BMTCB,,Kuvempunagar (BTM Layout) -Brindavananagar Jinkevana ,,3,,F53333,FFFFFF,1,,,,60G :Kuvempunagar (BTM Layout) -Brindavananagar Jinkevana 
60H ,BMTCB,,Banashankari -Basaveshwaranagar ,,3,,F53333,FFFFFF,1,,,,60H :Banashankari -Basaveshwaranagar 
60J ,BMTCB,,GKW Layout -Koramangala ,,3,,F53333,FFFFFF,1,,,,60J :GKW Layout -Koramangala 
60K ,BMTCB,,Chandra Layout 1st Stage -Jayanagar 9th Block ,,3,,F53333,FFFFFF,1,,,,60K :Chandra Layout 1st Stage -Jayanagar 9th Block 
60L ,BMTCB,,Jaibheemanagar -Vijayanagar ,,3,,F53333,FFFFFF,1,,,,60L :Jaibheemanagar -Vijayanagar 
61,BMTCB,,Kempegowda Bus Station -Vijayanagar ,,3,,F53333,FFFFFF,1,,,,61:Kempegowda Bus Station -Vijayanagar 
61A ,BMTCB,,Kempegowda Bus Station -Chandra Layout ,,3,,F53333,FFFFFF,1,,,,61A :Kempegowda Bus Station -Chandra Layout 
61B ,BMTCB,,Kempegowda Bus Station -Saraswathinagar ,,3,,F53333,FFFFFF,1,,,,61B :Kempegowda Bus Station -Saraswathinagar 
61C ,BMTCB,,Kempegowda Bus Station -BCC Layout ,,3,,F53333,FFFFFF,1,,,,61C :Kempegowda Bus Station -BCC Layout 
61D ,BMTCB,,Kempegowda Bus Station -Vijayanagar ,,3,,F53333,FFFFFF,1,,,,61D :Kempegowda Bus Station -Vijayanagar 
61E ,BMTCB,,Kempegowda Bus Station -Vijayanagar Maruti Mandir ,,3,,F53333,FFFFFF,1,,,,61E :Kempegowda Bus Station -Vijayanagar Maruti Mandir 
61F ,BMTCB,,Kempegowda Bus Station -GKW Layout ,,3,,F53333,FFFFFF,1,,,,61F :Kempegowda Bus Station -GKW Layout 
61G ,BMTCB,,Kempegowda Bus Station -Chandra Layout ,,3,,F53333,FFFFFF,1,,,,61G :Kempegowda Bus Station -Chandra Layout 
61H ,BMTCB,,Kempegowda Bus Station -Marenahalli (Vijayanagar) ,,3,,F53333,FFFFFF,1,,,,61H :Kempegowda Bus Station -Marenahalli (Vijayanagar) 
61J ,BMTCB,,Kempegowda Bus Station -Chandra Layout 1st Stage ,,3,,F53333,FFFFFF,1,,,,61J :Kempegowda Bus Station -Chandra Layout 1st Stage 
61L ,BMTCB,,Chandra Layout -City Railway Station ,,3,,F53333,FFFFFF,1,,,,61L :Chandra Layout -City Railway Station 
61R ,BMTCB,,Magadi Road 1st Cross -Magadi Road 1st Cross ,,3,,F53333,FFFFFF,1,,,,61R :Magadi Road 1st Cross -Magadi Road 1st Cross 
62,BMTCB,,Hampinagar -Domlur ,,3,,F53333,FFFFFF,1,,,,62:Hampinagar -Domlur 
62B ,BMTCB,,KHB Colony -Jeevanabhimanagar ,,3,,F53333,FFFFFF,1,,,,62B :KHB Colony -Jeevanabhimanagar 
63,BMTCB,,Shivajinagar -Vijayanagar Maruti Mandir ,,3,,F53333,FFFFFF,1,,,,63:Shivajinagar -Vijayanagar Maruti Mandir 
63A ,BMTCB,,Shivajinagar -Chandra Layout 1st Stage ,,3,,F53333,FFFFFF,1,,,,63A :Shivajinagar -Chandra Layout 1st Stage 
63B ,BMTCB,,Shivajinagar -GKW Layout ,,3,,F53333,FFFFFF,1,,,,63B :Shivajinagar -GKW Layout 
63E ,BMTCB,,Shivajinagar -Hampinagar ,,3,,F53333,FFFFFF,1,,,,63E :Shivajinagar -Hampinagar 
64,BMTCB,,Shivajinagar -Hampinagar ,,3,,F53333,FFFFFF,1,,,,64:Shivajinagar -Hampinagar 
65,BMTCB,,K R Market -KHB Colony ,,3,,F53333,FFFFFF,1,,,,65:K R Market -KHB Colony 
65B ,BMTCB,,Banashankari -Basaveshwaranagar ,,3,,F53333,FFFFFF,1,,,,65B :Banashankari -Basaveshwaranagar 
66,BMTCB,,Shivajinagar -KHB Colony ,,3,,F53333,FFFFFF,1,,,,66:Shivajinagar -KHB Colony 
68,BMTCB,,Shivajinagar -Basaveshwaranagar ,,3,,F53333,FFFFFF,1,,,,68:Shivajinagar -Basaveshwaranagar 
70,BMTCB,,K R Market -Rajajinagar 1st Block ,,3,,F53333,FFFFFF,1,,,,70:K R Market -Rajajinagar 1st Block 
71,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station ,,3,,F53333,FFFFFF,1,,,,71:Kempegowda Bus Station -Kempegowda Bus Station 
74,BMTCB,,Shivajinagar -Rajajinagar Rama Mandir ,,3,,F53333,FFFFFF,1,,,,74:Shivajinagar -Rajajinagar Rama Mandir 
75,BMTCB,,Vijayanagar -Malleswaram 18th Cross ,,3,,F53333,FFFFFF,1,,,,75:Vijayanagar -Malleswaram 18th Cross 
75A ,BMTCB,,KHB Colony -Malleswaram 18th Cross ,,3,,F53333,FFFFFF,1,,,,75A :KHB Colony -Malleswaram 18th Cross 
75B ,BMTCB,,Hampinagar -Malleswaram 18th Cross ,,3,,F53333,FFFFFF,1,,,,75B :Hampinagar -Malleswaram 18th Cross 
75C ,BMTCB,,Vijayanagar -Chowdeshwari Bus Station ,,3,,F53333,FFFFFF,1,,,,75C :Vijayanagar -Chowdeshwari Bus Station 
75D ,BMTCB,,Chandra Layout 1st Stage -Chowdeshwari Bus Station ,,3,,F53333,FFFFFF,1,,,,75D :Chandra Layout 1st Stage -Chowdeshwari Bus Station 
75E ,BMTCB,,GKW Layout -Malleswaram 18th Cross ,,3,,F53333,FFFFFF,1,,,,75E :GKW Layout -Malleswaram 18th Cross 
75F ,BMTCB,,Saraswathinagar -Yeshwanthpur ,,3,,F53333,FFFFFF,1,,,,75F :Saraswathinagar -Yeshwanthpur 
75G ,BMTCB,,BCC Layout -Chowdeshwari Bus Station ,,3,,F53333,FFFFFF,1,,,,75G :BCC Layout -Chowdeshwari Bus Station 
76,BMTCB,,K R Market -Rajajinagar 1st Block ,,3,,F53333,FFFFFF,1,,,,76:K R Market -Rajajinagar 1st Block 
77,BMTCB,,K R Market -Mahalakshmi Layout ,,3,,F53333,FFFFFF,1,,,,77:K R Market -Mahalakshmi Layout 
77A ,BMTCB,,K R Market -Lakshmidevinagar ,,3,,F53333,FFFFFF,1,,,,77A :K R Market -Lakshmidevinagar 
77B ,BMTCB,,Mahalakshmi Layout -N R Colony ,,3,,F53333,FFFFFF,1,,,,77B :Mahalakshmi Layout -N R Colony 
77C,BMTCB,,Nandini layout-N R Colony,,3,,F53333,FFFFFF,1,,,,77C:Nandini layout-N R Colony
77D ,BMTCB,,K R Market -Vidhana Soudha Layout ,,3,,F53333,FFFFFF,1,,,,77D :K R Market -Vidhana Soudha Layout 
77E ,BMTCB,,K R Market -Nandini Layout ,,3,,F53333,FFFFFF,1,,,,77E :K R Market -Nandini Layout 
77F ,BMTCB,,K R Market -Jaibhuvaneshwarinagar ,,3,,F53333,FFFFFF,1,,,,77F :K R Market -Jaibhuvaneshwarinagar 
78,BMTCB,,Kempegowda Bus Station -Rajajinagar 1st Block ,,3,,F53333,FFFFFF,1,,,,78:Kempegowda Bus Station -Rajajinagar 1st Block 
78A ,BMTCB,,Kempegowda Bus Station -ISKCON ,,3,,F53333,FFFFFF,1,,,,78A :Kempegowda Bus Station -ISKCON 
78E ,BMTCB,,Kempegowda Bus Station -Yeshwanthpur Railway Station ,,3,,F53333,FFFFFF,1,,,,78E :Kempegowda Bus Station -Yeshwanthpur Railway Station 
79,BMTCB,,Shivajinagar -Rajajinagar 1st Block ,,3,,F53333,FFFFFF,1,,,,79:Shivajinagar -Rajajinagar 1st Block 
79A ,BMTCB,,Shivajinagar -Yeshwanthpur ,,3,,F53333,FFFFFF,1,,,,79A :Shivajinagar -Yeshwanthpur 
79B ,BMTCB,,Shivajinagar -Bandireddy Circle ,,3,,F53333,FFFFFF,1,,,,79B :Shivajinagar -Bandireddy Circle 
79D ,BMTCB,,Shivajinagar -Mahalakshmi Layout ,,3,,F53333,FFFFFF,1,,,,79D :Shivajinagar -Mahalakshmi Layout 
79G ,BMTCB,,Shivajinagar -Vidhana Soudha Layout ,,3,,F53333,FFFFFF,1,,,,79G :Shivajinagar -Vidhana Soudha Layout 
80,BMTCB,,Kempegowda Bus Station -Mahalakshmi Layout ,,3,,F53333,FFFFFF,1,,,,80:Kempegowda Bus Station -Mahalakshmi Layout 
80A ,BMTCB,,Kempegowda Bus Station -Nandini Layout ,,3,,F53333,FFFFFF,1,,,,80A :Kempegowda Bus Station -Nandini Layout 
80B ,BMTCB,,Kempegowda Bus Station -Jaimaruthinagar ,,3,,F53333,FFFFFF,1,,,,80B :Kempegowda Bus Station -Jaimaruthinagar 
80C ,BMTCB,,Kempegowda Bus Station -Goraguntepalya ,,3,,F53333,FFFFFF,1,,,,80C :Kempegowda Bus Station -Goraguntepalya 
80D ,BMTCB,,Kempegowda Bus Station -Jaimaruthinagar Ravi Layout ,,3,,F53333,FFFFFF,1,,,,80D :Kempegowda Bus Station -Jaimaruthinagar Ravi Layout 
80E ,BMTCB,,Kempegowda Bus Station -Krishnanandanagar (Mahalakshmi Layout) ,,3,,F53333,FFFFFF,1,,,,80E :Kempegowda Bus Station -Krishnanandanagar (Mahalakshmi Layout) 
80F ,BMTCB,,Kempegowda Bus Station -Jaibhuvaneshwarinagar ,,3,,F53333,FFFFFF,1,,,,80F :Kempegowda Bus Station -Jaibhuvaneshwarinagar 
80G ,BMTCB,,Kempegowda Bus Station -Swatantra Yodhara Nagar ,,3,,F53333,FFFFFF,1,,,,80G :Kempegowda Bus Station -Swatantra Yodhara Nagar 
80H ,BMTCB,,Nandini Layout -City Railway Station ,,3,,F53333,FFFFFF,1,,,,80H :Nandini Layout -City Railway Station 
81,BMTCB,,K R Market -Lakshminarayanapura ,,3,,F53333,FFFFFF,1,,,,81:K R Market -Lakshminarayanapura 
82,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station ,,3,,F53333,FFFFFF,1,,,,82:Kempegowda Bus Station -Kempegowda Bus Station 
82A ,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station ,,3,,F53333,FFFFFF,1,,,,82A :Kempegowda Bus Station -Kempegowda Bus Station 
82C ,BMTCB,,Kempegowda Bus Station -Yeshwanthpur ,,3,,F53333,FFFFFF,1,,,,82C :Kempegowda Bus Station -Yeshwanthpur 
83,BMTCB,,K R Market -Bandireddy Circle ,,3,,F53333,FFFFFF,1,,,,83:K R Market -Bandireddy Circle 
83C ,BMTCB,,Kempegowda Bus Station -Yeshwanthpur Railway Station ,,3,,F53333,FFFFFF,1,,,,83C :Kempegowda Bus Station -Yeshwanthpur Railway Station 
83D ,BMTCB,,K R Market -Bandireddy Circle ,,3,,F53333,FFFFFF,1,,,,83D :K R Market -Bandireddy Circle 
84,BMTCB,,K R Market -Swatantra Yodhara Nagar ,,3,,F53333,FFFFFF,1,,,,84:K R Market -Swatantra Yodhara Nagar 
85,BMTCB,,Kempegowda Bus Station -Prakashnagar ,,3,,F53333,FFFFFF,1,,,,85:Kempegowda Bus Station -Prakashnagar 
86,BMTCB,,Kempegowda Bus Station -KHB Colony ,,3,,F53333,FFFFFF,1,,,,86:Kempegowda Bus Station -KHB Colony 
86E ,BMTCB,,KHB Colony -Jayanagar 9th Block ,,3,,F53333,FFFFFF,1,,,,86E :KHB Colony -Jayanagar 9th Block 
87,BMTCB,,Kempegowda Bus Station -Hampinagar ,,3,,F53333,FFFFFF,1,,,,87:Kempegowda Bus Station -Hampinagar 
87A ,BMTCB,,Kempegowda Bus Station -Hampinagar ,,3,,F53333,FFFFFF,1,,,,87A :Kempegowda Bus Station -Hampinagar 
